mode,ensemble,projected_state,expected_pair_count,expected_low_tail_contribution,fraction_of_low_tail,max_tail_probability,projected_upper_contribution,projected_slack_factor
support_equal_root,systematic,8:0:12,4.56,0.00111328125,0.0006554195467672456,0.000244140625,0.00111328125,1.0
support_equal_root,original,4:0:15,9.120000000000001,0.0010549856722354889,0.001031634247466569,0.00048828125,0.0044531250000000005,4.221028889012244
support_equal_root,systematic,2:0:17,14.0,0.00026370843872427943,0.00015525247136549295,0.0001373291015625,0.001922607421875,7.290655661896295
support_equal_root,original,2:0:12,0.08,0.00022252082824707032,0.00021759547379242771,0.002781510353088379,0.00022252082824707032,1.0
support_equal_root,systematic,4:0:16,26.91999999999999,0.00021952889859676357,0.0001292427508507876,1.52587890625e-05,0.00041076660156249986,1.8711276929285137
support_equal_root,original,8:0:16,11.64,0.0001739668846130371,0.00017011624026284737,1.52587890625e-05,0.0001776123046875,1.0209546781421739
support_equal_root,original,2:0:15,1.56,5.8655440807342525e-05,5.7357140603513065e-05,0.00048828125,0.00076171875,12.986327261641645
support_equal_root,original,4:0:16,10.44,4.2192321270704266e-05,4.125842155821696e-05,1.52587890625e-05,0.0001593017578125,3.7756101824885673
support_equal_root,original,2:0:13,0.24,3.0269622802734374e-05,2.959962430108282e-05,0.00012612342834472656,3.0269622802734374e-05,1.0
support_equal_root,systematic,1:0:15,0.16,1.8453747034072877e-05,1.0864232661090312e-05,0.00011533591896295547,1.8453747034072877e-05,1.0
support_equal_root,systematic,4:1:13,0.08,1.3427734375e-05,7.905279621096165e-06,0.0001678466796875,1.3427734375e-05,1.0
support_equal_root,systematic,2:0:18,17.759999999999998,1.0118702193722128e-05,5.957160605805668e-06,3.814697265625e-06,6.774902343749999e-05,6.695426166364795
support_equal_root,systematic,6:0:14,1.4400000000000002,4.281997680664063e-06,2.5209307882614902e-06,1.52587890625e-05,2.1972656250000003e-05,5.131403118040089
support_equal_root,original,2:0:14,0.88,2.8258562088012698e-06,2.7633077113152504e-06,3.21120023727417e-06,2.8258562088012698e-06,1.0
support_equal_root,systematic,4:2:12,0.08,2.44140625e-06,1.4373235674720299e-06,3.0517578125e-05,2.44140625e-06,1.0
support_equal_root,systematic,1:0:16,0.56,2.1186284720897676e-06,1.2472953379438103e-06,3.7832651287317276e-06,2.1186284720897676e-06,1.0
support_equal_root,original,2:0:16,1.96,1.831483095884323e-06,1.790944403412351e-06,1.52587890625e-05,2.99072265625e-05,16.329512748278702
support_equal_root,original,6:0:16,0.48000000000000004,1.6689300537109377e-07,1.6319893675770304e-07,9.5367431640625e-07,4.5776367187500004e-07,2.742857142857143
support_equal_root,systematic,1:0:17,1.28,9.506940841674805e-08,5.5969997317331245e-08,7.427297532558441e-08,9.506940841674805e-08,1.0
support_equal_root,original,1:0:15,0.08,3.427267074584961e-09,3.3514067369885444e-09,4.284083843231201e-08,3.427267074584961e-09,1.0
support_equal_root,systematic,1:0:18,1.76,1.4086253941059112e-09,8.292968352514058e-10,8.003553375601768e-10,1.4086253941059112e-09,1.0
support_equal_root,systematic,3:0:16,0.08,9.126961231231689e-10,5.373295197000844e-10,1.1408701539039612e-08,9.126961231231689e-10,1.0
support_equal_root,systematic,3:0:17,0.48,2.7939677238464354e-11,1.644886284796177e-11,5.820766091346741e-11,2.7939677238464354e-11,1.0
support_equal_root,original,1:0:16,0.08,1.862645149230957e-11,1.8214167048850785e-11,2.3283064365386963e-10,1.862645149230957e-11,1.0
support_equal_root,systematic,1:0:19,3.12,1.1350493878126145e-11,6.682350531984469e-12,3.637978807091713e-12,1.1350493878126145e-11,1.0
support_equal_root,original,7:5:27,12360.399999999998,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,7:6:26,11900.560000000005,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,7:4:28,11663.280000000002,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,6:5:27,10212.8,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,6:6:26,9747.519999999995,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,6:4:28,9640.559999999998,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,7:7:25,8028.24,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,7:3:29,8280.640000000001,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,6:7:25,6627.2,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,6:3:29,6991.439999999999,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,7:8:24,5272.080000000001,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,6:8:24,4355.919999999999,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,8:6:26,4254.879999999999,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,8:5:27,4345.360000000001,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,7:2:30,4727.440000000001,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,8:4:28,4446.7199999999975,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,6:2:30,4023.3600000000006,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,7:9:23,2778.64,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,8:7:25,2831.8399999999992,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,5:5:27,3236.32,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,5:6:26,3016.0799999999995,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,8:3:29,3188.72,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,5:4:28,3357.9199999999996,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,6:9:23,2221.6,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,7:3:28,3021.0399999999995,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,7:4:27,2770.399999999999,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,7:4:26,2764.2400000000002,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,7:5:26,2497.5199999999986,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,7:3:27,2634.96,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,7:10:22,1744.0000000000005,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,5:7:25,1942.96,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,6:3:28,2887.9200000000005,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,8:8:24,1874.72,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,5:3:29,2590.72,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,6:5:26,2561.999999999999,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,6:4:27,2776.8000000000006,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,6:4:26,2489.7599999999998,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,6:3:27,2386.7999999999997,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,6:10:22,1431.3600000000001,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,7:5:25,1838.08,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,7:2:29,2159.2799999999997,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,7:2:28,2261.439999999999,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,8:2:30,1986.9599999999996,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,5:3:28,2235.04,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,5:4:27,2177.9999999999995,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,5:5:26,2018.8799999999999,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,8:4:27,1887.2799999999997,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,7:6:24,1541.2799999999993,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,7:6:25,1574.96,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,8:3:28,2024.48,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,7:3:26,1964.8,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,5:4:26,1727.52,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,7:1:31,1601.04,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,6:2:28,1976.8,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,5:3:27,1727.6799999999996,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,5:8:24,1298.6399999999999,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,8:5:26,1676.56,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,6:2:29,2015.1200000000003,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,6:5:25,1681.7600000000004,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,6:6:25,1654.96,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,8:4:26,1762.8800000000006,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,5:2:30,1693.3599999999997,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,7:7:24,1311.9999999999998,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,6:3:26,1712.4,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,6:6:24,1393.6799999999998,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,7:4:25,1505.1999999999998,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,8:9:23,1077.5999999999997,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,6:0:27,297.24000000000007,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,6:1:31,1380.1600000000003,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,5:2:28,1444.3999999999999,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,7:0:32,1360.3200000000002,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,6:7:24,1319.2799999999995,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,8:3:27,1713.8400000000004,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,6:0:26,280.2399999999999,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,7:2:27,1630.7199999999996,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,5:3:26,1247.84,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,5:2:29,1546.0,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,5:6:25,1305.5199999999998,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,7:5:24,1193.44,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,5:5:25,1187.3599999999997,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,6:0:32,1278.2000000000003,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,6:0:28,393.16,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,6:4:25,1294.56,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,7:1:30,1372.8799999999999,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,8:5:25,1223.68,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,8:6:25,1101.5200000000004,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,6:2:27,1419.2000000000003,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,8:2:29,1457.7599999999998,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,8:0:26,203.35999999999993,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,8:0:27,221.23999999999998,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,5:2:27,1010.48,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,8:2:28,1493.44,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,4:4:28,953.7599999999999,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,5:4:25,974.7199999999999,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,7:1:29,1273.84,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,7:8:22,837.2799999999999,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,6:5:24,1039.1999999999998,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,7:9:22,773.2000000000002,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,5:7:24,987.44,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,4:6:26,812.8000000000003,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,7:11:21,734.88,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,4:5:27,893.7599999999999,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,8:6:24,965.0400000000001,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,8:7:24,856.8,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,8:10:22,750.4800000000001,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,5:6:24,923.1200000000001,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,8:0:28,286.79999999999995,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,3:0:27,116.39999999999996,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,6:1:30,1200.6399999999999,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,7:7:23,839.76,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,7:8:23,774.4800000000001,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,5:9:23,713.44,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,6:0:25,155.84000000000006,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,3:0:26,129.28000000000006,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,8:3:26,1268.3200000000002,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,6:1:29,1117.5200000000004,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,6:9:22,699.6,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,6:8:23,735.6799999999997,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,6:7:23,739.04,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,6:8:22,716.7999999999998,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,7:3:25,988.96,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,8:2:27,1038.9599999999998,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,6:0:29,443.20000000000005,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,7:2:26,1021.1200000000001,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,7:1:28,1084.72,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,7:10:20,601.5199999999998,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,3:0:28,140.31999999999996,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,8:0:25,124.75999999999999,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,4:4:27,770.48,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,6:11:21,571.44,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,5:1:29,817.2800000000002,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,7:7:22,696.7200000000001,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,4:3:29,751.6799999999998,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,4:5:26,722.7999999999998,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,4:3:28,766.1600000000002,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,5:1:28,689.9200000000002,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,7:11:20,508.4,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,7:12:20,503.2,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,7:6:23,675.8400000000001,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,8:4:25,963.7599999999999,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,4:0:26,140.67999999999995,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,7:10:21,541.5200000000001,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,7:12:19,471.6,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,6:1:28,955.0400000000002,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,4:0:27,124.47999999999995,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,7:11:19,509.76,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,5:10:22,520.64,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,6:2:26,886.16,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,5:5:24,720.24,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,5:2:26,619.9200000000001,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,7:12:18,466.1600000000001,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,6:3:25,841.9999999999999,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,7:4:24,761.0400000000001,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,5:1:30,872.64,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,6:10:20,482.4799999999999,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,6:7:22,570.5599999999998,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,7:9:21,514.4000000000001,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,6:12:20,400.47999999999996,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,5:3:25,587.3600000000002,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,8:5:24,736.56,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,8:0:29,326.32,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,6:6:23,573.36,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,8:9:22,477.12000000000006,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,6:11:20,423.76,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,8:0:24,117.07999999999998,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,4:0:28,167.92000000000002,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,8:1:30,907.2800000000002,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,8:8:23,536.72,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,6:12:19,379.75999999999993,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,3:0:25,69.43999999999997,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,8:1:31,691.9199999999998,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,6:10:21,434.4799999999999,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,8:7:23,588.0,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,5:9:22,489.03999999999996,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,6:0:24,154.03999999999994,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,6:4:24,661.8399999999997,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,6:11:19,408.88,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,4:7:25,495.43999999999994,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,7:10:19,439.68,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,6:12:18,386.48,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,5:8:23,531.76,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,4:6:25,493.20000000000005,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,5:0:32,607.6000000000001,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,8:1:29,840.7199999999999,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,7:1:27,750.6400000000001,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,7:9:20,458.9599999999999,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,4:4:26,543.2000000000002,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,6:9:21,421.2,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,8:8:22,507.5200000000002,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,7:13:18,369.2000000000001,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,3:0:29,85.99999999999997,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,4:3:27,532.16,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,8:1:28,697.92,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,8:2:26,625.36,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,4:0:25,87.99999999999999,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,8:0:32,594.72,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,5:1:31,622.5599999999998,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,7:11:18,370.8,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,5:7:23,513.9200000000001,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,4:2:30,488.5600000000001,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,8:3:25,595.2800000000002,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,5:4:24,464.4000000000001,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,7:13:19,356.64000000000004,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,7:5:23,475.52000000000004,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,5:8:22,469.9199999999999,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,6:9:20,370.1600000000001,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,4:2:29,506.0,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,7:14:17,272.72,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,7:8:21,415.35999999999996,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,6:27:0,49.16,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,7:12:17,336.23999999999995,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,5:1:27,432.4800000000002,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,7:13:17,305.28000000000003,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,6:1:27,636.7200000000001,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,6:26:0,47.68,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,8:10:20,355.36000000000007,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,8:10:21,329.51999999999987,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,6:10:19,363.12,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,7:14:18,295.1199999999999,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,8:11:21,345.99999999999994,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,7:6:22,416.79999999999995,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,6:13:18,286.1600000000001,0.0,0.0,0.0,0.0,0.0
support_equal_root,original,4:0:29,138.84000000000003,0.0,0.0,0.0,0.0,0.0
