index,columns
10358,2:4:5:6:7:12:34:62
10359,2:4:5:6:7:12:35:40
10360,2:4:5:6:7:12:35:63
10361,2:4:5:6:7:12:36:40
10362,2:4:5:6:7:12:37:40
10363,2:4:5:6:7:12:38:40
10364,2:4:5:6:7:12:39:40
10365,2:4:5:6:7:12:40:41
10366,2:4:5:6:7:12:40:42
10367,2:4:5:6:7:12:40:43
10368,2:4:5:6:7:12:40:44
10369,2:4:5:6:7:12:40:45
10370,2:4:5:6:7:12:40:46
10371,2:4:5:6:7:12:40:47
10372,2:4:5:6:7:12:40:48
10373,2:4:5:6:7:12:40:49
10374,2:4:5:6:7:12:40:50
10375,2:4:5:6:7:12:40:51
10376,2:4:5:6:7:12:40:52
10377,2:4:5:6:7:12:40:53
10378,2:4:5:6:7:12:40:54
10379,2:4:5:6:7:12:40:55
10380,2:4:5:6:7:12:40:56
10381,2:4:5:6:7:12:40:57
10382,2:4:5:6:7:12:40:58
10383,2:4:5:6:7:12:40:59
10384,2:4:5:6:7:12:40:60
10385,2:4:5:6:7:12:40:61
10386,2:4:5:6:7:12:40:62
10387,2:4:5:6:7:12:40:63
10388,2:4:5:6:7:13:14:41
10389,2:4:5:6:7:13:14:42
10390,2:4:5:6:7:13:15:41
10391,2:4:5:6:7:13:15:43
10392,2:4:5:6:7:13:16:41
10393,2:4:5:6:7:13:16:44
10394,2:4:5:6:7:13:17:41
10395,2:4:5:6:7:13:17:45
10396,2:4:5:6:7:13:18:41
10397,2:4:5:6:7:13:18:46
10398,2:4:5:6:7:13:19:41
10399,2:4:5:6:7:13:19:47
10400,2:4:5:6:7:13:20:41
10401,2:4:5:6:7:13:20:48
10402,2:4:5:6:7:13:21:41
10403,2:4:5:6:7:13:21:49
10404,2:4:5:6:7:13:22:41
10405,2:4:5:6:7:13:22:50
10406,2:4:5:6:7:13:23:41
10407,2:4:5:6:7:13:23:51
10408,2:4:5:6:7:13:24:41
10409,2:4:5:6:7:13:24:52
10410,2:4:5:6:7:13:25:41
10411,2:4:5:6:7:13:25:53
10412,2:4:5:6:7:13:26:41
10413,2:4:5:6:7:13:26:54
10414,2:4:5:6:7:13:27:41
10415,2:4:5:6:7:13:27:55
10416,2:4:5:6:7:13:28:41
10417,2:4:5:6:7:13:28:56
10418,2:4:5:6:7:13:29:41
10419,2:4:5:6:7:13:29:57
10420,2:4:5:6:7:13:30:41
10421,2:4:5:6:7:13:30:58
10422,2:4:5:6:7:13:31:41
10423,2:4:5:6:7:13:31:59
10424,2:4:5:6:7:13:32:41
10425,2:4:5:6:7:13:32:60
10426,2:4:5:6:7:13:33:41
10427,2:4:5:6:7:13:33:61
10428,2:4:5:6:7:13:34:41
10429,2:4:5:6:7:13:34:62
10430,2:4:5:6:7:13:35:41
10431,2:4:5:6:7:13:35:63
10432,2:4:5:6:7:13:36:41
10433,2:4:5:6:7:13:37:41
10434,2:4:5:6:7:13:38:41
10435,2:4:5:6:7:13:39:41
10436,2:4:5:6:7:13:40:41
10437,2:4:5:6:7:13:41:42
10438,2:4:5:6:7:13:41:43
10439,2:4:5:6:7:13:41:44
10440,2:4:5:6:7:13:41:45
10441,2:4:5:6:7:13:41:46
10442,2:4:5:6:7:13:41:47
10443,2:4:5:6:7:13:41:48
10444,2:4:5:6:7:13:41:49
10445,2:4:5:6:7:13:41:50
10446,2:4:5:6:7:13:41:51
10447,2:4:5:6:7:13:41:52
10448,2:4:5:6:7:13:41:53
10449,2:4:5:6:7:13:41:54
10450,2:4:5:6:7:13:41:55
10451,2:4:5:6:7:13:41:56
10452,2:4:5:6:7:13:41:57
10453,2:4:5:6:7:13:41:58
10454,2:4:5:6:7:13:41:59
10455,2:4:5:6:7:13:41:60
10456,2:4:5:6:7:13:41:61
10457,2:4:5:6:7:13:41:62
10458,2:4:5:6:7:13:41:63
10459,2:4:5:6:7:14:15:42
10460,2:4:5:6:7:14:15:43
10461,2:4:5:6:7:14:16:42
10462,2:4:5:6:7:14:16:44
10463,2:4:5:6:7:14:17:42
10464,2:4:5:6:7:14:17:45
10465,2:4:5:6:7:14:18:42
10466,2:4:5:6:7:14:18:46
10467,2:4:5:6:7:14:19:42
10468,2:4:5:6:7:14:19:47
10469,2:4:5:6:7:14:20:42
10470,2:4:5:6:7:14:20:48
10471,2:4:5:6:7:14:21:42
10472,2:4:5:6:7:14:21:49
10473,2:4:5:6:7:14:22:42
10474,2:4:5:6:7:14:22:50
10475,2:4:5:6:7:14:23:42
10476,2:4:5:6:7:14:23:51
10477,2:4:5:6:7:14:24:42
10478,2:4:5:6:7:14:24:52
10479,2:4:5:6:7:14:25:42
10480,2:4:5:6:7:14:25:53
10481,2:4:5:6:7:14:26:42
10482,2:4:5:6:7:14:26:54
10483,2:4:5:6:7:14:27:42
10484,2:4:5:6:7:14:27:55
10485,2:4:5:6:7:14:28:42
10486,2:4:5:6:7:14:28:56
10487,2:4:5:6:7:14:29:42
10488,2:4:5:6:7:14:29:57
10489,2:4:5:6:7:14:30:42
10490,2:4:5:6:7:14:30:58
10491,2:4:5:6:7:14:31:42
10492,2:4:5:6:7:14:31:59
10493,2:4:5:6:7:14:32:42
10494,2:4:5:6:7:14:32:60
10495,2:4:5:6:7:14:33:42
10496,2:4:5:6:7:14:33:61
10497,2:4:5:6:7:14:34:42
10498,2:4:5:6:7:14:34:62
10499,2:4:5:6:7:14:35:42
10500,2:4:5:6:7:14:35:63
10501,2:4:5:6:7:14:36:42
10502,2:4:5:6:7:14:37:42
10503,2:4:5:6:7:14:38:42
10504,2:4:5:6:7:14:39:42
10505,2:4:5:6:7:14:40:42
10506,2:4:5:6:7:14:41:42
10507,2:4:5:6:7:14:42:43
10508,2:4:5:6:7:14:42:44
10509,2:4:5:6:7:14:42:45
10510,2:4:5:6:7:14:42:46
10511,2:4:5:6:7:14:42:47
10512,2:4:5:6:7:14:42:48
10513,2:4:5:6:7:14:42:49
10514,2:4:5:6:7:14:42:50
10515,2:4:5:6:7:14:42:51
10516,2:4:5:6:7:14:42:52
10517,2:4:5:6:7:14:42:53
10518,2:4:5:6:7:14:42:54
10519,2:4:5:6:7:14:42:55
10520,2:4:5:6:7:14:42:56
10521,2:4:5:6:7:14:42:57
10522,2:4:5:6:7:14:42:58
10523,2:4:5:6:7:14:42:59
10524,2:4:5:6:7:14:42:60
10525,2:4:5:6:7:14:42:61
10526,2:4:5:6:7:14:42:62
10527,2:4:5:6:7:14:42:63
10528,2:4:5:6:7:15:16:43
10529,2:4:5:6:7:15:16:44
10530,2:4:5:6:7:15:17:43
10531,2:4:5:6:7:15:17:45
10532,2:4:5:6:7:15:18:43
10533,2:4:5:6:7:15:18:46
10534,2:4:5:6:7:15:19:43
10535,2:4:5:6:7:15:19:47
10536,2:4:5:6:7:15:20:43
10537,2:4:5:6:7:15:20:48
10538,2:4:5:6:7:15:21:43
10539,2:4:5:6:7:15:21:49
10540,2:4:5:6:7:15:22:43
10541,2:4:5:6:7:15:22:50
10542,2:4:5:6:7:15:23:43
10543,2:4:5:6:7:15:23:51
10544,2:4:5:6:7:15:24:43
10545,2:4:5:6:7:15:24:52
10546,2:4:5:6:7:15:25:43
10547,2:4:5:6:7:15:25:53
10548,2:4:5:6:7:15:26:43
10549,2:4:5:6:7:15:26:54
10550,2:4:5:6:7:15:27:43
10551,2:4:5:6:7:15:27:55
10552,2:4:5:6:7:15:28:43
10553,2:4:5:6:7:15:28:56
10554,2:4:5:6:7:15:29:43
10555,2:4:5:6:7:15:29:57
10556,2:4:5:6:7:15:30:43
10557,2:4:5:6:7:15:30:58
10558,2:4:5:6:7:15:31:43
10559,2:4:5:6:7:15:31:59
10560,2:4:5:6:7:15:32:43
10561,2:4:5:6:7:15:32:60
10562,2:4:5:6:7:15:33:43
10563,2:4:5:6:7:15:33:61
10564,2:4:5:6:7:15:34:43
10565,2:4:5:6:7:15:34:62
10566,2:4:5:6:7:15:35:43
10567,2:4:5:6:7:15:35:63
10568,2:4:5:6:7:15:36:43
10569,2:4:5:6:7:15:37:43
10570,2:4:5:6:7:15:38:43
10571,2:4:5:6:7:15:39:43
10572,2:4:5:6:7:15:40:43
10573,2:4:5:6:7:15:41:43
10574,2:4:5:6:7:15:42:43
10575,2:4:5:6:7:15:43:44
10576,2:4:5:6:7:15:43:45
10577,2:4:5:6:7:15:43:46
10578,2:4:5:6:7:15:43:47
10579,2:4:5:6:7:15:43:48
10580,2:4:5:6:7:15:43:49
10581,2:4:5:6:7:15:43:50
10582,2:4:5:6:7:15:43:51
10583,2:4:5:6:7:15:43:52
10584,2:4:5:6:7:15:43:53
10585,2:4:5:6:7:15:43:54
10586,2:4:5:6:7:15:43:55
10587,2:4:5:6:7:15:43:56
10588,2:4:5:6:7:15:43:57
10589,2:4:5:6:7:15:43:58
10590,2:4:5:6:7:15:43:59
10591,2:4:5:6:7:15:43:60
10592,2:4:5:6:7:15:43:61
10593,2:4:5:6:7:15:43:62
10594,2:4:5:6:7:15:43:63
10595,2:4:5:6:7:16:17:44
10596,2:4:5:6:7:16:17:45
10597,2:4:5:6:7:16:18:44
10598,2:4:5:6:7:16:18:46
10599,2:4:5:6:7:16:19:44
10600,2:4:5:6:7:16:19:47
10601,2:4:5:6:7:16:20:44
10602,2:4:5:6:7:16:20:48
10603,2:4:5:6:7:16:21:44
10604,2:4:5:6:7:16:21:49
10605,2:4:5:6:7:16:22:44
10606,2:4:5:6:7:16:22:50
10607,2:4:5:6:7:16:23:44
10608,2:4:5:6:7:16:23:51
10609,2:4:5:6:7:16:24:44
10610,2:4:5:6:7:16:24:52
10611,2:4:5:6:7:16:25:44
10612,2:4:5:6:7:16:25:53
10613,2:4:5:6:7:16:26:44
10614,2:4:5:6:7:16:26:54
10615,2:4:5:6:7:16:27:44
10616,2:4:5:6:7:16:27:55
10617,2:4:5:6:7:16:28:44
10618,2:4:5:6:7:16:28:56
10619,2:4:5:6:7:16:29:44
10620,2:4:5:6:7:16:29:57
10621,2:4:5:6:7:16:30:44
10622,2:4:5:6:7:16:30:58
10623,2:4:5:6:7:16:31:44
10624,2:4:5:6:7:16:31:59
10625,2:4:5:6:7:16:32:44
10626,2:4:5:6:7:16:32:60
10627,2:4:5:6:7:16:33:44
10628,2:4:5:6:7:16:33:61
10629,2:4:5:6:7:16:34:44
10630,2:4:5:6:7:16:34:62
10631,2:4:5:6:7:16:35:44
10632,2:4:5:6:7:16:35:63
10633,2:4:5:6:7:16:36:44
10634,2:4:5:6:7:16:37:44
10635,2:4:5:6:7:16:38:44
10636,2:4:5:6:7:16:39:44
10637,2:4:5:6:7:16:40:44
10638,2:4:5:6:7:16:41:44
10639,2:4:5:6:7:16:42:44
10640,2:4:5:6:7:16:43:44
10641,2:4:5:6:7:16:44:45
10642,2:4:5:6:7:16:44:46
10643,2:4:5:6:7:16:44:47
10644,2:4:5:6:7:16:44:48
10645,2:4:5:6:7:16:44:49
10646,2:4:5:6:7:16:44:50
10647,2:4:5:6:7:16:44:51
10648,2:4:5:6:7:16:44:52
10649,2:4:5:6:7:16:44:53
10650,2:4:5:6:7:16:44:54
10651,2:4:5:6:7:16:44:55
10652,2:4:5:6:7:16:44:56
10653,2:4:5:6:7:16:44:57
10654,2:4:5:6:7:16:44:58
10655,2:4:5:6:7:16:44:59
10656,2:4:5:6:7:16:44:60
10657,2:4:5:6:7:16:44:61
10658,2:4:5:6:7:16:44:62
10659,2:4:5:6:7:16:44:63
10660,2:4:5:6:7:17:18:45
10661,2:4:5:6:7:17:18:46
10662,2:4:5:6:7:17:19:45
10663,2:4:5:6:7:17:19:47
10664,2:4:5:6:7:17:20:45
10665,2:4:5:6:7:17:20:48
10666,2:4:5:6:7:17:21:45
10667,2:4:5:6:7:17:21:49
10668,2:4:5:6:7:17:22:45
10669,2:4:5:6:7:17:22:50
10670,2:4:5:6:7:17:23:45
10671,2:4:5:6:7:17:23:51
10672,2:4:5:6:7:17:24:45
10673,2:4:5:6:7:17:24:52
10674,2:4:5:6:7:17:25:45
10675,2:4:5:6:7:17:25:53
10676,2:4:5:6:7:17:26:45
10677,2:4:5:6:7:17:26:54
10678,2:4:5:6:7:17:27:45
10679,2:4:5:6:7:17:27:55
10680,2:4:5:6:7:17:28:45
10681,2:4:5:6:7:17:28:56
10682,2:4:5:6:7:17:29:45
10683,2:4:5:6:7:17:29:57
10684,2:4:5:6:7:17:30:45
10685,2:4:5:6:7:17:30:58
10686,2:4:5:6:7:17:31:45
10687,2:4:5:6:7:17:31:59
10688,2:4:5:6:7:17:32:45
10689,2:4:5:6:7:17:32:60
10690,2:4:5:6:7:17:33:45
10691,2:4:5:6:7:17:33:61
10692,2:4:5:6:7:17:34:45
10693,2:4:5:6:7:17:34:62
10694,2:4:5:6:7:17:35:45
10695,2:4:5:6:7:17:35:63
10696,2:4:5:6:7:17:36:45
10697,2:4:5:6:7:17:37:45
10698,2:4:5:6:7:17:38:45
10699,2:4:5:6:7:17:39:45
10700,2:4:5:6:7:17:40:45
10701,2:4:5:6:7:17:41:45
10702,2:4:5:6:7:17:42:45
10703,2:4:5:6:7:17:43:45
10704,2:4:5:6:7:17:44:45
10705,2:4:5:6:7:17:45:46
10706,2:4:5:6:7:17:45:47
10707,2:4:5:6:7:17:45:48
10708,2:4:5:6:7:17:45:49
10709,2:4:5:6:7:17:45:50
10710,2:4:5:6:7:17:45:51
10711,2:4:5:6:7:17:45:52
10712,2:4:5:6:7:17:45:53
10713,2:4:5:6:7:17:45:54
10714,2:4:5:6:7:17:45:55
10715,2:4:5:6:7:17:45:56
10716,2:4:5:6:7:17:45:57
10717,2:4:5:6:7:17:45:58
10718,2:4:5:6:7:17:45:59
10719,2:4:5:6:7:17:45:60
10720,2:4:5:6:7:17:45:61
10721,2:4:5:6:7:17:45:62
10722,2:4:5:6:7:17:45:63
10723,2:4:5:6:7:18:19:46
10724,2:4:5:6:7:18:19:47
10725,2:4:5:6:7:18:20:46
10726,2:4:5:6:7:18:20:48
10727,2:4:5:6:7:18:21:46
10728,2:4:5:6:7:18:21:49
10729,2:4:5:6:7:18:22:46
10730,2:4:5:6:7:18:22:50
10731,2:4:5:6:7:18:23:46
10732,2:4:5:6:7:18:23:51
10733,2:4:5:6:7:18:24:46
10734,2:4:5:6:7:18:24:52
10735,2:4:5:6:7:18:25:46
10736,2:4:5:6:7:18:25:53
10737,2:4:5:6:7:18:26:46
10738,2:4:5:6:7:18:26:54
10739,2:4:5:6:7:18:27:46
10740,2:4:5:6:7:18:27:55
10741,2:4:5:6:7:18:28:46
10742,2:4:5:6:7:18:28:56
10743,2:4:5:6:7:18:29:46
10744,2:4:5:6:7:18:29:57
10745,2:4:5:6:7:18:30:46
10746,2:4:5:6:7:18:30:58
10747,2:4:5:6:7:18:31:46
10748,2:4:5:6:7:18:31:59
10749,2:4:5:6:7:18:32:46
10750,2:4:5:6:7:18:32:60
10751,2:4:5:6:7:18:33:46
10752,2:4:5:6:7:18:33:61
10753,2:4:5:6:7:18:34:46
10754,2:4:5:6:7:18:34:62
10755,2:4:5:6:7:18:35:46
10756,2:4:5:6:7:18:35:63
10757,2:4:5:6:7:18:36:46
10758,2:4:5:6:7:18:37:46
10759,2:4:5:6:7:18:38:46
10760,2:4:5:6:7:18:39:46
10761,2:4:5:6:7:18:40:46
10762,2:4:5:6:7:18:41:46
10763,2:4:5:6:7:18:42:46
10764,2:4:5:6:7:18:43:46
10765,2:4:5:6:7:18:44:46
10766,2:4:5:6:7:18:45:46
10767,2:4:5:6:7:18:46:47
10768,2:4:5:6:7:18:46:48
10769,2:4:5:6:7:18:46:49
10770,2:4:5:6:7:18:46:50
10771,2:4:5:6:7:18:46:51
10772,2:4:5:6:7:18:46:52
10773,2:4:5:6:7:18:46:53
10774,2:4:5:6:7:18:46:54
10775,2:4:5:6:7:18:46:55
10776,2:4:5:6:7:18:46:56
10777,2:4:5:6:7:18:46:57
10778,2:4:5:6:7:18:46:58
10779,2:4:5:6:7:18:46:59
10780,2:4:5:6:7:18:46:60
10781,2:4:5:6:7:18:46:61
10782,2:4:5:6:7:18:46:62
10783,2:4:5:6:7:18:46:63
10784,2:4:5:6:7:19:20:47
10785,2:4:5:6:7:19:20:48
10786,2:4:5:6:7:19:21:47
10787,2:4:5:6:7:19:21:49
10788,2:4:5:6:7:19:22:47
10789,2:4:5:6:7:19:22:50
10790,2:4:5:6:7:19:23:47
10791,2:4:5:6:7:19:23:51
10792,2:4:5:6:7:19:24:47
10793,2:4:5:6:7:19:24:52
10794,2:4:5:6:7:19:25:47
10795,2:4:5:6:7:19:25:53
10796,2:4:5:6:7:19:26:47
10797,2:4:5:6:7:19:26:54
10798,2:4:5:6:7:19:27:47
10799,2:4:5:6:7:19:27:55
10800,2:4:5:6:7:19:28:47
10801,2:4:5:6:7:19:28:56
10802,2:4:5:6:7:19:29:47
10803,2:4:5:6:7:19:29:57
10804,2:4:5:6:7:19:30:47
10805,2:4:5:6:7:19:30:58
10806,2:4:5:6:7:19:31:47
10807,2:4:5:6:7:19:31:59
10808,2:4:5:6:7:19:32:47
10809,2:4:5:6:7:19:32:60
10810,2:4:5:6:7:19:33:47
10811,2:4:5:6:7:19:33:61
10812,2:4:5:6:7:19:34:47
10813,2:4:5:6:7:19:34:62
10814,2:4:5:6:7:19:35:47
10815,2:4:5:6:7:19:35:63
10816,2:4:5:6:7:19:36:47
10817,2:4:5:6:7:19:37:47
10818,2:4:5:6:7:19:38:47
10819,2:4:5:6:7:19:39:47
10820,2:4:5:6:7:19:40:47
10821,2:4:5:6:7:19:41:47
10822,2:4:5:6:7:19:42:47
10823,2:4:5:6:7:19:43:47
10824,2:4:5:6:7:19:44:47
10825,2:4:5:6:7:19:45:47
10826,2:4:5:6:7:19:46:47
10827,2:4:5:6:7:19:47:48
10828,2:4:5:6:7:19:47:49
10829,2:4:5:6:7:19:47:50
10830,2:4:5:6:7:19:47:51
10831,2:4:5:6:7:19:47:52
10832,2:4:5:6:7:19:47:53
10833,2:4:5:6:7:19:47:54
10834,2:4:5:6:7:19:47:55
10835,2:4:5:6:7:19:47:56
10836,2:4:5:6:7:19:47:57
10837,2:4:5:6:7:19:47:58
10838,2:4:5:6:7:19:47:59
10839,2:4:5:6:7:19:47:60
10840,2:4:5:6:7:19:47:61
10841,2:4:5:6:7:19:47:62
10842,2:4:5:6:7:19:47:63
10843,2:4:5:6:7:20:21:48
10844,2:4:5:6:7:20:21:49
10845,2:4:5:6:7:20:22:48
10846,2:4:5:6:7:20:22:50
10847,2:4:5:6:7:20:23:48
10848,2:4:5:6:7:20:23:51
10849,2:4:5:6:7:20:24:48
10850,2:4:5:6:7:20:24:52
10851,2:4:5:6:7:20:25:48
10852,2:4:5:6:7:20:25:53
10853,2:4:5:6:7:20:26:48
10854,2:4:5:6:7:20:26:54
10855,2:4:5:6:7:20:27:48
10856,2:4:5:6:7:20:27:55
10857,2:4:5:6:7:20:28:48
10858,2:4:5:6:7:20:28:56
10859,2:4:5:6:7:20:29:48
10860,2:4:5:6:7:20:29:57
10861,2:4:5:6:7:20:30:48
10862,2:4:5:6:7:20:30:58
10863,2:4:5:6:7:20:31:48
10864,2:4:5:6:7:20:31:59
10865,2:4:5:6:7:20:32:48
10866,2:4:5:6:7:20:32:60
10867,2:4:5:6:7:20:33:48
10868,2:4:5:6:7:20:33:61
10869,2:4:5:6:7:20:34:48
10870,2:4:5:6:7:20:34:62
10871,2:4:5:6:7:20:35:48
10872,2:4:5:6:7:20:35:63
10873,2:4:5:6:7:20:36:48
10874,2:4:5:6:7:20:37:48
10875,2:4:5:6:7:20:38:48
10876,2:4:5:6:7:20:39:48
10877,2:4:5:6:7:20:40:48
10878,2:4:5:6:7:20:41:48
10879,2:4:5:6:7:20:42:48
10880,2:4:5:6:7:20:43:48
10881,2:4:5:6:7:20:44:48
10882,2:4:5:6:7:20:45:48
10883,2:4:5:6:7:20:46:48
10884,2:4:5:6:7:20:47:48
10885,2:4:5:6:7:20:48:49
10886,2:4:5:6:7:20:48:50
10887,2:4:5:6:7:20:48:51
10888,2:4:5:6:7:20:48:52
10889,2:4:5:6:7:20:48:53
10890,2:4:5:6:7:20:48:54
10891,2:4:5:6:7:20:48:55
10892,2:4:5:6:7:20:48:56
10893,2:4:5:6:7:20:48:57
10894,2:4:5:6:7:20:48:58
10895,2:4:5:6:7:20:48:59
10896,2:4:5:6:7:20:48:60
10897,2:4:5:6:7:20:48:61
10898,2:4:5:6:7:20:48:62
10899,2:4:5:6:7:20:48:63
10900,2:4:5:6:7:21:22:49
10901,2:4:5:6:7:21:22:50
10902,2:4:5:6:7:21:23:49
10903,2:4:5:6:7:21:23:51
10904,2:4:5:6:7:21:24:49
10905,2:4:5:6:7:21:24:52
10906,2:4:5:6:7:21:25:49
10907,2:4:5:6:7:21:25:53
10908,2:4:5:6:7:21:26:49
10909,2:4:5:6:7:21:26:54
10910,2:4:5:6:7:21:27:49
10911,2:4:5:6:7:21:27:55
10912,2:4:5:6:7:21:28:49
10913,2:4:5:6:7:21:28:56
10914,2:4:5:6:7:21:29:49
10915,2:4:5:6:7:21:29:57
10916,2:4:5:6:7:21:30:49
10917,2:4:5:6:7:21:30:58
10918,2:4:5:6:7:21:31:49
10919,2:4:5:6:7:21:31:59
10920,2:4:5:6:7:21:32:49
10921,2:4:5:6:7:21:32:60
10922,2:4:5:6:7:21:33:49
10923,2:4:5:6:7:21:33:61
10924,2:4:5:6:7:21:34:49
10925,2:4:5:6:7:21:34:62
10926,2:4:5:6:7:21:35:49
10927,2:4:5:6:7:21:35:63
10928,2:4:5:6:7:21:36:49
10929,2:4:5:6:7:21:37:49
10930,2:4:5:6:7:21:38:49
10931,2:4:5:6:7:21:39:49
10932,2:4:5:6:7:21:40:49
10933,2:4:5:6:7:21:41:49
10934,2:4:5:6:7:21:42:49
10935,2:4:5:6:7:21:43:49
10936,2:4:5:6:7:21:44:49
10937,2:4:5:6:7:21:45:49
10938,2:4:5:6:7:21:46:49
10939,2:4:5:6:7:21:47:49
10940,2:4:5:6:7:21:48:49
10941,2:4:5:6:7:21:49:50
10942,2:4:5:6:7:21:49:51
10943,2:4:5:6:7:21:49:52
10944,2:4:5:6:7:21:49:53
10945,2:4:5:6:7:21:49:54
10946,2:4:5:6:7:21:49:55
10947,2:4:5:6:7:21:49:56
10948,2:4:5:6:7:21:49:57
10949,2:4:5:6:7:21:49:58
10950,2:4:5:6:7:21:49:59
10951,2:4:5:6:7:21:49:60
10952,2:4:5:6:7:21:49:61
10953,2:4:5:6:7:21:49:62
10954,2:4:5:6:7:21:49:63
10955,2:4:5:6:7:22:23:50
10956,2:4:5:6:7:22:23:51
10957,2:4:5:6:7:22:24:50
10958,2:4:5:6:7:22:24:52
10959,2:4:5:6:7:22:25:50
10960,2:4:5:6:7:22:25:53
10961,2:4:5:6:7:22:26:50
10962,2:4:5:6:7:22:26:54
10963,2:4:5:6:7:22:27:50
10964,2:4:5:6:7:22:27:55
10965,2:4:5:6:7:22:28:50
10966,2:4:5:6:7:22:28:56
10967,2:4:5:6:7:22:29:50
10968,2:4:5:6:7:22:29:57
10969,2:4:5:6:7:22:30:50
10970,2:4:5:6:7:22:30:58
10971,2:4:5:6:7:22:31:50
10972,2:4:5:6:7:22:31:59
10973,2:4:5:6:7:22:32:50
10974,2:4:5:6:7:22:32:60
10975,2:4:5:6:7:22:33:50
10976,2:4:5:6:7:22:33:61
10977,2:4:5:6:7:22:34:50
10978,2:4:5:6:7:22:34:62
10979,2:4:5:6:7:22:35:50
10980,2:4:5:6:7:22:35:63
10981,2:4:5:6:7:22:36:50
10982,2:4:5:6:7:22:37:50
10983,2:4:5:6:7:22:38:50
10984,2:4:5:6:7:22:39:50
10985,2:4:5:6:7:22:40:50
10986,2:4:5:6:7:22:41:50
10987,2:4:5:6:7:22:42:50
10988,2:4:5:6:7:22:43:50
10989,2:4:5:6:7:22:44:50
10990,2:4:5:6:7:22:45:50
10991,2:4:5:6:7:22:46:50
10992,2:4:5:6:7:22:47:50
10993,2:4:5:6:7:22:48:50
10994,2:4:5:6:7:22:49:50
10995,2:4:5:6:7:22:50:51
10996,2:4:5:6:7:22:50:52
10997,2:4:5:6:7:22:50:53
10998,2:4:5:6:7:22:50:54
10999,2:4:5:6:7:22:50:55
11000,2:4:5:6:7:22:50:56
11001,2:4:5:6:7:22:50:57
11002,2:4:5:6:7:22:50:58
11003,2:4:5:6:7:22:50:59
11004,2:4:5:6:7:22:50:60
11005,2:4:5:6:7:22:50:61
11006,2:4:5:6:7:22:50:62
11007,2:4:5:6:7:22:50:63
11008,2:4:5:6:7:23:24:51
11009,2:4:5:6:7:23:24:52
11010,2:4:5:6:7:23:25:51
11011,2:4:5:6:7:23:25:53
11012,2:4:5:6:7:23:26:51
11013,2:4:5:6:7:23:26:54
11014,2:4:5:6:7:23:27:51
11015,2:4:5:6:7:23:27:55
11016,2:4:5:6:7:23:28:51
11017,2:4:5:6:7:23:28:56
11018,2:4:5:6:7:23:29:51
11019,2:4:5:6:7:23:29:57
11020,2:4:5:6:7:23:30:51
11021,2:4:5:6:7:23:30:58
11022,2:4:5:6:7:23:31:51
11023,2:4:5:6:7:23:31:59
11024,2:4:5:6:7:23:32:51
11025,2:4:5:6:7:23:32:60
11026,2:4:5:6:7:23:33:51
11027,2:4:5:6:7:23:33:61
11028,2:4:5:6:7:23:34:51
11029,2:4:5:6:7:23:34:62
11030,2:4:5:6:7:23:35:51
11031,2:4:5:6:7:23:35:63
11032,2:4:5:6:7:23:36:51
11033,2:4:5:6:7:23:37:51
11034,2:4:5:6:7:23:38:51
11035,2:4:5:6:7:23:39:51
11036,2:4:5:6:7:23:40:51
11037,2:4:5:6:7:23:41:51
11038,2:4:5:6:7:23:42:51
11039,2:4:5:6:7:23:43:51
11040,2:4:5:6:7:23:44:51
11041,2:4:5:6:7:23:45:51
11042,2:4:5:6:7:23:46:51
11043,2:4:5:6:7:23:47:51
11044,2:4:5:6:7:23:48:51
11045,2:4:5:6:7:23:49:51
11046,2:4:5:6:7:23:50:51
11047,2:4:5:6:7:23:51:52
11048,2:4:5:6:7:23:51:53
11049,2:4:5:6:7:23:51:54
11050,2:4:5:6:7:23:51:55
11051,2:4:5:6:7:23:51:56
11052,2:4:5:6:7:23:51:57
11053,2:4:5:6:7:23:51:58
11054,2:4:5:6:7:23:51:59
11055,2:4:5:6:7:23:51:60
11056,2:4:5:6:7:23:51:61
11057,2:4:5:6:7:23:51:62
11058,2:4:5:6:7:23:51:63
11059,2:4:5:6:7:24:25:52
11060,2:4:5:6:7:24:25:53
11061,2:4:5:6:7:24:26:52
11062,2:4:5:6:7:24:26:54
11063,2:4:5:6:7:24:27:52
11064,2:4:5:6:7:24:27:55
11065,2:4:5:6:7:24:28:52
11066,2:4:5:6:7:24:28:56
11067,2:4:5:6:7:24:29:52
11068,2:4:5:6:7:24:29:57
11069,2:4:5:6:7:24:30:52
11070,2:4:5:6:7:24:30:58
11071,2:4:5:6:7:24:31:52
11072,2:4:5:6:7:24:31:59
11073,2:4:5:6:7:24:32:52
11074,2:4:5:6:7:24:32:60
11075,2:4:5:6:7:24:33:52
11076,2:4:5:6:7:24:33:61
11077,2:4:5:6:7:24:34:52
11078,2:4:5:6:7:24:34:62
11079,2:4:5:6:7:24:35:52
11080,2:4:5:6:7:24:35:63
11081,2:4:5:6:7:24:36:52
11082,2:4:5:6:7:24:37:52
11083,2:4:5:6:7:24:38:52
11084,2:4:5:6:7:24:39:52
11085,2:4:5:6:7:24:40:52
11086,2:4:5:6:7:24:41:52
11087,2:4:5:6:7:24:42:52
11088,2:4:5:6:7:24:43:52
11089,2:4:5:6:7:24:44:52
11090,2:4:5:6:7:24:45:52
11091,2:4:5:6:7:24:46:52
11092,2:4:5:6:7:24:47:52
11093,2:4:5:6:7:24:48:52
