ensemble,parent_support,equal_nonzero,single_root,double_root,expected_pair_count,min_parity_weight,max_parity_weight,min_total_weight,max_total_weight
systematic,8,10,4,6,0.23999999999999999,30,40,38,48
systematic,4,4,3,8,0.23999999999999999,19,30,23,34
systematic,6,7,7,2,0.23999999999999999,23,32,29,38
systematic,4,2,18,3,0.23999999999999999,25,46,29,50
systematic,8,9,10,1,0.23999999999999999,29,40,37,48
systematic,6,4,6,4,0.23999999999999999,18,28,24,34
systematic,4,11,9,3,0.23999999999999999,34,46,38,50
systematic,5,13,1,8,0.23999999999999999,35,44,40,49
systematic,8,0,21,1,0.23999999999999999,22,44,30,52
systematic,3,10,9,6,0.23999999999999999,35,50,38,53
systematic,6,6,14,2,0.23999999999999999,28,44,34,50
systematic,8,4,14,3,0.23999999999999999,25,42,33,50
systematic,7,16,7,2,0.23999999999999999,41,50,48,57
systematic,3,8,2,13,0.23999999999999999,31,46,34,49
systematic,8,2,12,5,0.23999999999999999,21,38,29,46
systematic,3,6,1,20,0.23999999999999999,33,54,36,57
systematic,6,13,0,12,0.23999999999999999,38,50,44,56
systematic,4,6,13,3,0.23999999999999999,28,44,32,48
systematic,5,4,18,2,0.23999999999999999,28,48,33,53
systematic,4,5,14,3,0.23999999999999999,27,44,31,48
systematic,2,9,8,7,0.23999999999999999,33,48,35,50
systematic,3,7,8,5,0.23999999999999999,27,40,30,43
systematic,3,1,0,22,0.23999999999999999,24,46,27,49
systematic,8,6,1,14,0.23999999999999999,27,42,35,50
systematic,7,9,14,0,0.23999999999999999,32,46,39,53
systematic,3,0,2,20,0.23999999999999999,22,44,25,47
systematic,5,0,10,11,0.23999999999999999,21,42,26,47
systematic,5,19,1,8,0.23999999999999999,47,56,52,61
systematic,4,14,4,7,0.23999999999999999,39,50,43,54
systematic,6,16,10,2,0.23999999999999999,44,56,50,62
systematic,4,0,24,2,0.23999999999999999,26,52,30,56
systematic,2,9,2,13,0.23999999999999999,33,48,35,50
systematic,5,0,9,11,0.23999999999999999,20,40,25,45
systematic,5,1,9,10,0.23999999999999999,21,40,26,45
systematic,2,3,3,18,0.23999999999999999,27,48,29,50
systematic,7,6,8,7,0.23999999999999999,27,42,34,49
systematic,4,7,2,9,0.23999999999999999,25,36,29,40
systematic,6,7,0,11,0.23999999999999999,25,36,31,42
systematic,2,0,0,15,0.23999999999999999,15,30,17,32
systematic,7,2,23,2,0.23999999999999999,29,54,36,61
systematic,7,0,23,4,0.23999999999999999,27,54,34,61
systematic,7,7,7,7,0.23999999999999999,28,42,35,49
systematic,7,17,8,2,0.23999999999999999,44,54,51,61
systematic,3,0,8,10,0.23999999999999999,18,36,21,39
systematic,7,0,6,14,0.23999999999999999,20,40,27,47
systematic,6,0,11,5,0.23999999999999999,16,32,22,38
systematic,3,11,3,12,0.23999999999999999,37,52,40,55
systematic,4,6,1,18,0.23999999999999999,31,50,35,54
systematic,6,10,9,2,0.23999999999999999,31,42,37,48
systematic,8,13,9,2,0.23999999999999999,37,48,45,56
systematic,7,11,10,0,0.23999999999999999,32,42,39,49
systematic,8,7,9,2,0.23999999999999999,25,36,33,44
systematic,8,13,8,2,0.23999999999999999,36,46,44,54
systematic,8,7,20,1,0.23999999999999999,35,56,43,64
systematic,6,7,15,1,0.23999999999999999,30,46,36,52
systematic,5,10,4,7,0.23999999999999999,31,42,36,47
systematic,3,5,0,22,0.23999999999999999,32,54,35,57
systematic,8,3,14,1,0.23999999999999999,21,36,29,44
systematic,8,1,2,14,0.23999999999999999,18,34,26,42
systematic,2,7,6,9,0.23999999999999999,29,44,31,46
systematic,3,1,9,12,0.23999999999999999,23,44,26,47
systematic,7,10,0,18,0.23999999999999999,38,56,45,63
systematic,2,5,9,10,0.23999999999999999,29,48,31,50
systematic,2,7,9,8,0.23999999999999999,31,48,33,50
systematic,4,9,14,1,0.23999999999999999,33,48,37,52
systematic,5,6,1,16,0.23999999999999999,29,46,34,51
systematic,8,6,0,17,0.23999999999999999,29,46,37,54
systematic,8,2,3,12,0.23999999999999999,19,34,27,42
systematic,8,11,9,2,0.23999999999999999,33,44,41,52
systematic,6,3,1,13,0.23999999999999999,20,34,26,40
systematic,5,1,17,4,0.23999999999999999,23,44,28,49
systematic,8,5,9,7,0.23999999999999999,26,42,34,50
systematic,5,10,15,2,0.23999999999999999,37,54,42,59
systematic,3,0,21,3,0.23999999999999999,24,48,27,51
systematic,8,15,9,1,0.23999999999999999,40,50,48,58
systematic,8,12,7,3,0.23999999999999999,34,44,42,52
systematic,4,1,1,26,0.23999999999999999,29,56,33,60
systematic,2,6,7,15,0.23999999999999999,34,56,36,58
systematic,8,15,2,7,0.23999999999999999,39,48,47,56
systematic,6,9,11,1,0.23999999999999999,30,42,36,48
systematic,5,14,0,14,0.23999999999999999,42,56,47,61
systematic,4,9,1,10,0.23999999999999999,29,40,33,44
systematic,6,1,11,7,0.23999999999999999,20,38,26,44
systematic,5,14,10,1,0.23999999999999999,39,50,44,55
systematic,5,0,1,27,0.23999999999999999,28,56,33,61
systematic,4,5,3,11,0.23999999999999999,24,38,28,42
systematic,6,4,3,8,0.23999999999999999,19,30,25,36
systematic,8,16,3,6,0.23999999999999999,41,50,49,58
systematic,8,6,17,1,0.23999999999999999,30,48,38,56
systematic,8,0,4,11,0.23999999999999999,15,30,23,38
systematic,7,10,16,0,0.23999999999999999,36,52,43,59
systematic,8,17,6,3,0.23999999999999999,43,52,51,60
systematic,8,4,8,3,0.23999999999999999,19,30,27,38
systematic,5,9,1,11,0.23999999999999999,30,42,35,47
systematic,4,13,10,2,0.23999999999999999,38,50,42,54
systematic,2,0,5,22,0.23999999999999999,27,54,29,56
systematic,7,2,4,15,0.23999999999999999,23,42,30,49
systematic,6,2,15,4,0.23999999999999999,23,42,29,48
systematic,4,10,12,2,0.23999999999999999,34,48,38,52
systematic,3,3,2,15,0.23999999999999999,23,40,26,43
systematic,4,0,17,5,0.23999999999999999,22,44,26,48
systematic,8,6,2,13,0.23999999999999999,27,42,35,50
systematic,4,2,2,12,0.23999999999999999,18,32,22,36
systematic,4,0,2,14,0.23999999999999999,16,32,20,36
systematic,3,6,16,4,0.23999999999999999,32,52,35,55
systematic,8,1,11,7,0.23999999999999999,20,38,28,46
systematic,8,1,1,17,0.23999999999999999,20,38,28,46
systematic,8,13,4,6,0.23999999999999999,36,46,44,54
systematic,7,9,15,0,0.23999999999999999,33,48,40,55
systematic,7,8,5,8,0.23999999999999999,29,42,36,49
systematic,4,0,2,22,0.23999999999999999,24,48,28,52
systematic,5,12,14,1,0.23999999999999999,39,54,44,59
systematic,2,0,4,16,0.23999999999999999,20,40,22,42
systematic,4,2,5,11,0.23999999999999999,20,36,24,40
systematic,6,6,10,3,0.23999999999999999,25,38,31,44
systematic,6,6,17,1,0.23999999999999999,30,48,36,54
systematic,3,2,21,4,0.23999999999999999,29,54,32,57
systematic,3,4,1,15,0.23999999999999999,24,40,27,43
systematic,3,11,12,3,0.23999999999999999,37,52,40,55
systematic,3,9,11,6,0.23999999999999999,35,52,38,55
systematic,7,3,22,2,0.23999999999999999,30,54,37,61
systematic,4,10,2,9,0.23999999999999999,31,42,35,46
systematic,2,4,7,17,0.23999999999999999,32,56,34,58
systematic,2,7,8,7,0.23999999999999999,29,44,31,46
systematic,3,10,3,12,0.23999999999999999,35,50,38,53
systematic,3,4,17,4,0.23999999999999999,29,50,32,53
systematic,5,1,25,2,0.23999999999999999,29,56,34,61
systematic,5,19,7,2,0.23999999999999999,47,56,52,61
systematic,4,13,5,6,0.23999999999999999,37,48,41,52
systematic,5,7,14,2,0.23999999999999999,30,46,35,51
systematic,5,1,0,25,0.23999999999999999,27,52,32,57
systematic,3,8,11,4,0.23999999999999999,31,46,34,49
systematic,5,14,9,1,0.23999999999999999,38,48,43,53
systematic,5,6,0,19,0.23999999999999999,31,50,36,55
systematic,8,0,2,17,0.23999999999999999,19,38,27,46
systematic,6,0,5,9,0.23999999999999999,14,28,20,34
systematic,3,11,5,10,0.23999999999999999,37,52,40,55
systematic,3,12,0,12,0.23999999999999999,36,48,39,51
systematic,4,10,2,15,0.23999999999999999,37,54,41,58
systematic,4,12,11,1,0.23999999999999999,36,48,40,52
systematic,8,10,2,8,0.23999999999999999,30,40,38,48
systematic,4,0,23,5,0.23999999999999999,28,56,32,60
systematic,3,10,3,14,0.23999999999999999,37,54,40,57
systematic,4,12,13,0,0.23999999999999999,37,50,41,54
systematic,5,5,0,22,0.23999999999999999,32,54,37,59
systematic,7,2,20,2,0.23999999999999999,26,48,33,55
systematic,7,13,7,2,0.23999999999999999,35,44,42,51
systematic,8,5,19,1,0.23999999999999999,30,50,38,58
systematic,5,5,7,10,0.23999999999999999,27,44,32,49
systematic,4,17,7,4,0.23999999999999999,45,56,49,60
systematic,4,7,14,3,0.23999999999999999,31,48,35,52
systematic,8,9,0,15,0.23999999999999999,33,48,41,56
systematic,5,15,7,1,0.23999999999999999,38,46,43,51
systematic,5,1,22,3,0.23999999999999999,27,52,32,57
systematic,5,3,14,5,0.23999999999999999,25,44,30,49
systematic,7,20,2,6,0.23999999999999999,48,56,55,63
systematic,7,8,13,1,0.23999999999999999,30,44,37,51
systematic,7,2,14,5,0.23999999999999999,23,42,30,49
systematic,6,17,1,8,0.23999999999999999,43,52,49,58
systematic,2,6,10,8,0.23999999999999999,30,48,32,50
systematic,4,0,1,24,0.23999999999999999,25,50,29,54
systematic,6,17,1,7,0.23999999999999999,42,50,48,56
systematic,4,12,1,12,0.23999999999999999,37,50,41,54
systematic,4,3,3,13,0.23999999999999999,22,38,26,42
systematic,7,16,2,6,0.23999999999999999,40,48,47,55
systematic,6,18,4,4,0.23999999999999999,44,52,50,58
systematic,7,14,2,6,0.23999999999999999,36,44,43,51
systematic,8,15,1,7,0.23999999999999999,38,46,46,54
systematic,4,12,11,2,0.23999999999999999,37,50,41,54
systematic,3,0,3,22,0.23999999999999999,25,50,28,53
systematic,6,0,20,1,0.23999999999999999,21,42,27,48
systematic,4,1,7,13,0.23999999999999999,22,42,26,46
systematic,4,16,6,4,0.23999999999999999,42,52,46,56
systematic,5,8,0,19,0.23999999999999999,35,54,40,59
systematic,8,9,1,11,0.16,30,42,38,50
systematic,8,10,1,9,0.16,30,40,38,48
systematic,5,17,3,5,0.16,42,50,47,55
systematic,7,9,1,10,0.16,29,40,36,47
systematic,5,6,2,13,0.16,27,42,32,47
systematic,8,8,3,8,0.16,27,38,35,46
systematic,4,8,10,4,0.16,30,44,34,48
systematic,6,7,2,8,0.16,24,34,30,40
systematic,6,17,6,3,0.16,43,52,49,58
systematic,4,4,20,1,0.16,29,50,33,54
systematic,2,4,3,15,0.16,26,44,28,46
systematic,8,11,10,0,0.16,32,42,40,50
systematic,6,1,3,13,0.16,18,34,24,40
systematic,2,1,14,12,0.16,28,54,30,56
systematic,8,4,9,4,0.16,21,34,29,42
systematic,7,0,15,6,0.16,21,42,28,49
systematic,4,2,3,13,0.16,20,36,24,40
systematic,5,0,1,17,0.16,18,36,23,41
systematic,6,1,5,10,0.16,17,32,23,38
systematic,5,15,0,13,0.16,43,56,48,61
systematic,8,12,13,1,0.16,38,52,46,60
systematic,4,2,0,22,0.16,26,48,30,52
systematic,2,5,16,7,0.16,33,56,35,58
systematic,6,16,2,6,0.16,40,48,46,54
systematic,8,9,8,1,0.16,27,36,35,44
systematic,6,6,19,1,0.16,32,52,38,58
systematic,4,3,18,2,0.16,26,46,30,50
systematic,4,3,0,25,0.16,31,56,35,60
systematic,6,11,0,8,0.16,30,38,36,44
systematic,6,3,2,12,0.16,20,34,26,40
systematic,4,1,1,22,0.16,25,48,29,52
systematic,8,11,6,4,0.16,32,42,40,50
systematic,7,13,10,0,0.16,36,46,43,53
systematic,8,13,14,1,0.16,41,56,49,64
systematic,8,0,1,18,0.16,19,38,27,46
systematic,8,9,9,1,0.16,28,38,36,46
systematic,3,5,7,9,0.16,26,42,29,45
systematic,4,15,2,9,0.16,41,52,45,56
systematic,7,4,8,9,0.16,25,42,32,49
systematic,3,0,0,24,0.16,24,48,27,51
systematic,8,16,9,1,0.16,42,52,50,60
systematic,6,3,7,4,0.16,17,28,23,34
systematic,8,18,4,5,0.16,45,54,53,62
systematic,7,19,6,3,0.16,47,56,54,63
systematic,2,5,4,17,0.16,31,52,33,54
systematic,6,2,1,11,0.16,16,28,22,34
systematic,2,3,7,17,0.16,30,54,32,56
systematic,4,2,23,0,0.16,27,50,31,54
systematic,6,1,4,12,0.16,18,34,24,40
systematic,8,15,12,1,0.16,43,56,51,64
systematic,3,3,18,3,0.16,27,48,30,51
systematic,2,6,5,15,0.16,32,52,34,54
systematic,3,1,2,22,0.16,26,50,29,53
systematic,3,1,1,24,0.16,27,52,30,55
systematic,8,19,1,8,0.16,47,56,55,64
systematic,8,1,0,27,0.16,29,56,37,64
systematic,8,3,9,4,0.16,19,32,27,40
systematic,6,10,16,1,0.16,37,54,43,60
systematic,5,3,18,3,0.16,27,48,32,53
systematic,8,9,13,0,0.16,31,44,39,52
systematic,8,1,22,0,0.16,24,46,32,54
systematic,3,6,7,5,0.16,24,36,27,39
systematic,8,1,24,1,0.16,27,52,35,60
systematic,3,7,2,11,0.16,27,40,30,43
systematic,8,1,19,1,0.16,22,42,30,50
systematic,7,16,9,1,0.16,42,52,49,59
systematic,4,14,11,2,0.16,41,54,45,58
systematic,2,10,7,7,0.16,34,48,36,50
systematic,4,4,20,2,0.16,30,52,34,56
systematic,6,3,21,0,0.16,27,48,33,54
systematic,8,10,7,3,0.16,30,40,38,48
systematic,8,7,13,1,0.16,28,42,36,50
systematic,2,6,9,8,0.16,29,46,31,48
systematic,8,12,10,1,0.16,35,46,43,54
systematic,3,8,15,4,0.16,35,54,38,57
systematic,5,15,1,8,0.16,39,48,44,53
systematic,8,9,15,0,0.16,33,48,41,56
systematic,3,8,1,19,0.16,36,56,39,59
systematic,8,3,19,1,0.16,26,46,34,54
systematic,3,1,3,22,0.16,27,52,30,55
systematic,3,2,3,20,0.16,27,50,30,53
systematic,8,2,1,14,0.16,19,34,27,42
systematic,6,12,11,0,0.16,35,46,41,52
systematic,3,1,19,5,0.16,26,50,29,53
systematic,7,9,16,0,0.16,34,50,41,57
systematic,8,8,9,1,0.16,26,36,34,44
systematic,8,3,21,1,0.16,28,50,36,58
systematic,7,8,13,0,0.16,29,42,36,49
systematic,2,9,4,12,0.16,34,50,36,52
systematic,5,4,19,2,0.16,29,50,34,55
systematic,8,12,8,2,0.16,34,44,42,52
systematic,8,8,12,1,0.16,29,42,37,50
systematic,4,6,17,1,0.16,30,48,34,52
systematic,5,7,5,9,0.16,28,42,33,47
systematic,8,3,9,2,0.16,17,28,25,36
systematic,7,13,12,1,0.16,39,52,46,59
systematic,3,2,10,8,0.16,22,40,25,43
systematic,4,17,4,7,0.16,45,56,49,60
systematic,2,10,3,10,0.16,33,46,35,48
systematic,7,10,3,7,0.16,30,40,37,47
systematic,6,7,1,8,0.16,23,32,29,38
systematic,6,13,0,15,0.16,41,56,47,62
systematic,8,2,2,15,0.16,21,38,29,46
systematic,4,10,1,12,0.16,33,46,37,50
systematic,8,9,3,7,0.16,28,38,36,46
systematic,4,14,6,4,0.16,38,48,42,52
systematic,4,2,24,1,0.16,29,54,33,58
systematic,4,4,6,6,0.16,20,32,24,36
systematic,5,7,15,1,0.16,30,46,35,51
systematic,2,7,10,9,0.16,33,52,35,54
systematic,4,12,0,13,0.16,37,50,41,54
systematic,7,12,2,7,0.16,33,42,40,49
systematic,8,2,1,15,0.16,20,36,28,44
systematic,5,5,8,8,0.16,26,42,31,47
systematic,3,0,0,26,0.16,26,52,29,55
systematic,5,0,8,12,0.16,20,40,25,45
systematic,4,1,3,17,0.16,22,42,26,46
systematic,7,6,9,5,0.16,26,40,33,47
systematic,8,2,2,13,0.16,19,34,27,42
systematic,8,14,12,2,0.16,42,56,50,64
systematic,5,18,3,6,0.16,45,54,50,59
systematic,6,1,11,4,0.16,17,32,23,38
systematic,6,8,5,5,0.16,26,36,32,42
systematic,7,18,6,3,0.16,45,54,52,61
systematic,7,12,12,0,0.16,36,48,43,55
systematic,2,4,16,8,0.16,32,56,34,58
systematic,7,7,6,8,0.16,28,42,35,49
systematic,4,3,6,10,0.16,22,38,26,42
systematic,5,1,23,1,0.16,26,50,31,55
systematic,3,7,0,15,0.16,29,44,32,47
systematic,6,4,3,10,0.16,21,34,27,40
systematic,4,14,2,10,0.16,40,52,44,56
systematic,4,11,10,3,0.16,35,48,39,52
systematic,5,6,18,2,0.16,32,52,37,57
systematic,3,9,4,10,0.16,32,46,35,49
systematic,4,9,1,14,0.16,33,48,37,52
systematic,4,8,1,15,0.16,32,48,36,52
systematic,2,2,16,8,0.16,28,52,30,54
systematic,8,9,1,12,0.16,31,44,39,52
systematic,5,6,8,7,0.16,27,42,32,47
systematic,3,3,8,7,0.16,21,36,24,39
systematic,7,7,5,9,0.16,28,42,35,49
systematic,2,2,9,17,0.16,30,56,32,58
systematic,4,7,18,3,0.16,35,56,39,60
systematic,8,5,4,8,0.16,22,34,30,42
systematic,3,1,2,23,0.16,27,52,30,55
systematic,4,7,1,17,0.16,32,50,36,54
systematic,3,0,19,9,0.16,28,56,31,59
systematic,4,6,1,17,0.16,30,48,34,52
systematic,8,11,0,17,0.16,39,56,47,64
systematic,3,1,0,21,0.16,23,44,26,47
systematic,7,0,24,3,0.16,27,54,34,61
systematic,7,4,5,12,0.16,25,42,32,49
systematic,4,1,21,1,0.16,24,46,28,50
systematic,6,20,4,4,0.16,48,56,54,62
systematic,3,5,5,10,0.16,25,40,28,43
systematic,3,9,13,5,0.16,36,54,39,57
systematic,2,6,11,8,0.16,31,50,33,52
systematic,4,15,1,10,0.16,41,52,45,56
systematic,4,7,20,1,0.16,35,56,39,60
systematic,2,2,11,12,0.16,27,50,29,52
systematic,6,4,6,7,0.16,21,34,27,40
systematic,6,10,6,5,0.16,31,42,37,48
systematic,8,4,12,3,0.16,23,38,31,46
systematic,7,11,15,1,0.16,38,54,45,61
systematic,2,6,9,9,0.16,30,48,32,50
systematic,8,0,17,3,0.16,20,40,28,48
systematic,3,12,10,5,0.16,39,54,42,57
systematic,2,2,9,11,0.16,24,44,26,46
systematic,2,0,9,13,0.16,22,44,24,46
systematic,6,11,15,2,0.16,39,56,45,62
systematic,2,5,14,8,0.16,32,54,34,56
systematic,7,13,5,3,0.16,34,42,41,49
systematic,3,1,22,4,0.16,28,54,31,57
systematic,1,0,15,0,0.16,15,30,16,31
systematic,3,13,10,3,0.16,39,52,42,55
systematic,7,9,6,6,0.16,30,42,37,49
systematic,2,4,5,9,0.16,22,36,24,38
systematic,3,4,6,8,0.16,22,36,25,39
systematic,7,0,1,18,0.16,19,38,26,45
systematic,7,13,1,7,0.16,34,42,41,49
systematic,5,1,4,15,0.16,21,40,26,45
systematic,5,0,24,3,0.16,27,54,32,59
systematic,5,1,24,1,0.16,27,52,32,57
systematic,5,0,20,3,0.16,23,46,28,51
systematic,8,8,17,1,0.16,34,52,42,60
systematic,6,9,7,3,0.16,28,38,34,44
systematic,2,1,15,12,0.16,29,56,31,58
systematic,2,8,9,9,0.16,34,52,36,54
systematic,3,4,3,11,0.16,22,36,25,39
systematic,5,18,6,3,0.16,45,54,50,59
systematic,3,7,13,4,0.16,31,48,34,51
systematic,8,14,7,3,0.16,38,48,46,56
systematic,7,18,9,1,0.16,46,56,53,63
systematic,5,10,16,2,0.16,38,56,43,61
systematic,6,2,5,7,0.16,16,28,22,34
systematic,6,18,5,4,0.16,45,54,51,60
systematic,7,9,17,2,0.16,37,56,44,63
systematic,3,11,1,11,0.16,34,46,37,49
systematic,4,13,12,1,0.16,39,52,43,56
systematic,4,13,11,2,0.16,39,52,43,56
systematic,2,0,10,17,0.16,27,54,29,56
systematic,3,5,7,6,0.16,23,36,26,39
systematic,7,4,7,9,0.16,24,40,31,47
systematic,3,4,8,6,0.16,22,36,25,39
systematic,3,0,10,11,0.16,21,42,24,45
systematic,6,4,13,2,0.16,23,38,29,44
systematic,4,8,16,2,0.16,34,52,38,56
systematic,5,13,7,2,0.16,35,44,40,49
systematic,7,9,8,3,0.16,29,40,36,47
systematic,3,5,0,21,0.16,31,52,34,55
systematic,5,0,20,2,0.16,22,44,27,49
systematic,5,13,8,1,0.16,35,44,40,49
systematic,5,15,7,2,0.16,39,48,44,53
systematic,6,14,14,0,0.16,42,56,48,62
systematic,5,15,6,3,0.16,39,48,44,53
systematic,2,0,7,13,0.16,20,40,22,42
systematic,4,4,9,5,0.16,22,36,26,40
systematic,4,3,9,6,0.16,21,36,25,40
systematic,4,14,11,1,0.16,40,52,44,56
systematic,4,0,21,2,0.16,23,46,27,50
systematic,8,1,15,4,0.16,21,40,29,48
systematic,5,3,22,2,0.16,30,54,35,59
systematic,8,2,10,5,0.16,19,34,27,42
systematic,7,4,1,16,0.16,25,42,32,49
systematic,5,10,8,2,0.16,30,40,35,45
systematic,6,11,1,8,0.16,31,40,37,46
systematic,4,6,3,10,0.16,25,38,29,42
systematic,4,5,2,11,0.16,23,36,27,40
systematic,3,6,1,11,0.16,24,36,27,39
systematic,7,16,0,12,0.16,44,56,51,63
systematic,8,2,5,7,0.16,16,28,24,36
systematic,8,9,0,13,0.16,31,44,39,52
systematic,7,15,7,2,0.16,39,48,46,55
systematic,3,5,9,7,0.16,26,42,29,45
systematic,8,16,0,12,0.16,44,56,52,64
systematic,5,7,20,1,0.16,35,56,40,61
systematic,6,3,23,1,0.16,30,54,36,60
systematic,8,3,1,15,0.16,22,38,30,46
systematic,2,5,2,16,0.16,28,46,30,48
systematic,2,6,4,15,0.16,31,50,33,52
systematic,6,15,0,9,0.16,39,48,45,54
systematic,7,6,1,13,0.16,26,40,33,47
systematic,2,9,3,13,0.16,34,50,36,52
systematic,7,1,8,10,0.16,20,38,27,45
systematic,8,0,4,14,0.16,18,36,26,44
systematic,6,10,6,3,0.16,29,38,35,44
systematic,6,14,7,2,0.16,37,46,43,52
systematic,4,4,2,15,0.16,25,42,29,46
systematic,5,12,0,13,0.16,37,50,42,55
systematic,6,2,25,1,0.16,30,56,36,62
systematic,6,16,7,2,0.16,41,50,47,56
systematic,4,1,1,23,0.16,26,50,30,54
systematic,5,18,1,8,0.16,45,54,50,59
systematic,4,9,2,15,0.16,35,52,39,56
systematic,2,10,7,11,0.16,38,56,40,58
systematic,8,6,4,6,0.16,22,32,30,40
systematic,7,14,7,2,0.16,37,46,44,53
systematic,5,1,15,6,0.16,23,44,28,49
systematic,4,8,1,17,0.16,34,52,38,56
systematic,6,1,18,1,0.16,21,40,27,46
systematic,2,0,13,14,0.16,27,54,29,56
systematic,6,11,14,1,0.16,37,52,43,58
systematic,3,11,5,7,0.16,34,46,37,49
systematic,5,14,6,3,0.16,37,46,42,51
systematic,7,13,0,9,0.16,35,44,42,51
systematic,2,3,3,16,0.16,25,44,27,46
systematic,2,5,10,13,0.16,33,56,35,58
systematic,7,3,5,13,0.16,24,42,31,49
systematic,6,8,7,4,0.16,27,38,33,44
systematic,7,11,1,8,0.16,31,40,38,47
systematic,3,10,5,8,0.16,33,46,36,49
systematic,4,0,1,17,0.16,18,36,22,40
systematic,7,19,7,2,0.16,47,56,54,63
systematic,7,7,1,12,0.16,27,40,34,47
systematic,7,15,8,1,0.16,39,48,46,55
systematic,4,12,3,9,0.16,36,48,40,52
systematic,4,3,0,21,0.16,27,48,31,52
systematic,8,3,15,2,0.16,23,40,31,48
systematic,2,0,12,14,0.16,26,52,28,54
systematic,6,10,8,3,0.16,31,42,37,48
systematic,2,0,1,21,0.16,22,44,24,46
systematic,2,0,2,20,0.16,22,44,24,46
systematic,8,8,13,1,0.16,30,44,38,52
systematic,3,4,10,7,0.16,25,42,28,45
systematic,8,19,7,2,0.16,47,56,55,64
systematic,8,13,2,7,0.16,35,44,43,52
systematic,8,13,1,8,0.16,35,44,43,52
systematic,8,11,2,7,0.16,31,40,39,48
systematic,6,7,19,2,0.16,35,56,41,62
systematic,6,11,4,6,0.16,32,42,38,48
systematic,8,10,3,6,0.16,29,38,37,46
systematic,3,2,2,16,0.16,22,40,25,43
systematic,8,3,0,16,0.16,22,38,30,46
systematic,3,12,7,9,0.16,40,56,43,59
systematic,2,5,4,11,0.16,25,40,27,42
systematic,4,8,16,1,0.16,33,50,37,54
systematic,6,1,14,4,0.16,20,38,26,44
